ObDate,Snowfall,Snowdepth,TempMax,TempMin
2002-12-07 00:00:00.0000000,0,6,29,6
2002-12-08 00:00:00.0000000,0,4,40,18
2002-12-09 00:00:00.0000000,0,3,39,5
2002-12-10 00:00:00.0000000,0,2,32,5
2002-12-11 00:00:00.0000000,0,2,38,18
2002-12-12 00:00:00.0000000,0,2,35,31
2002-12-13 00:00:00.0000000,0,2,37,29
2002-12-26 00:00:00.0000000,0.69999999999999996,1,39,29
2003-01-06 00:00:00.0000000,2,2,31,27
2003-01-07 00:00:00.0000000,0.5,3,31,11
2003-01-08 00:00:00.0000000,0,2,37,10
2003-01-11 00:00:00.0000000,0.69999999999999996,2,32,16
2003-01-12 00:00:00.0000000,0,1,26,12
2003-01-17 00:00:00.0000000,1.5,3,23,5
2003-01-18 00:00:00.0000000,0.40000000000000002,2,24,-9
2003-01-19 00:00:00.0000000,0.40000000000000002,2,22,-9
2003-01-20 00:00:00.0000000,1.7,4,29,17
2003-01-21 00:00:00.0000000,1.1000000000000001,4,26,17
2003-01-22 00:00:00.0000000,0,3,21,-7
2003-01-23 00:00:00.0000000,0,3,17,-4
2003-01-24 00:00:00.0000000,1.1000000000000001,4,15,-4
2003-01-25 00:00:00.0000000,0,4,19,13
2003-01-26 00:00:00.0000000,0,4,26,12
2003-01-27 00:00:00.0000000,1.1000000000000001,5,26,-8
2003-01-28 00:00:00.0000000,0,5,21,-9
2003-01-29 00:00:00.0000000,1.3,5,36,21
2003-01-30 00:00:00.0000000,0,4,34,24
2003-01-31 00:00:00.0000000,0,3,38,20
2003-02-01 00:00:00.0000000,0,3,39,28
2003-02-02 00:00:00.0000000,0,2,35,32
2003-02-03 00:00:00.0000000,0,2,36,27
2003-02-07 00:00:00.0000000,3,3,35,16
2003-02-08 00:00:00.0000000,0,3,31,8
2003-02-09 00:00:00.0000000,0,2,25,9
2003-02-10 00:00:00.0000000,0.59999999999999998,1,34,23
2003-02-11 00:00:00.0000000,2.6000000000000001,5,33,11
2003-02-12 00:00:00.0000000,0.5,3,33,11
2003-02-13 00:00:00.0000000,0,1,25,15
2003-02-14 00:00:00.0000000,0,1,30,7
2003-02-15 00:00:00.0000000,2.3999999999999999,3,36,7
2003-02-16 00:00:00.0000000,3.6000000000000001,6,33,19
2003-02-17 00:00:00.0000000,18.800000000000001,21,23,19
2003-02-18 00:00:00.0000000,1.1000000000000001,20,29,22
2003-02-19 00:00:00.0000000,0,18,28,28
2003-02-20 00:00:00.0000000,0.10000000000000001,15,28,28
2003-02-21 00:00:00.0000000,0,12,44,12
2003-02-22 00:00:00.0000000,0,10,39,12
2003-02-23 00:00:00.0000000,0,7,50,31
2003-02-24 00:00:00.0000000,0,7,31,19
2003-02-25 00:00:00.0000000,0.29999999999999999,7,36,16
2003-02-26 00:00:00.0000000,0,6,24,11
2003-02-27 00:00:00.0000000,0.5,6,29,17
2003-02-28 00:00:00.0000000,0.29999999999999999,6,37,27
2003-03-01 00:00:00.0000000,0,5,42,31
2003-03-02 00:00:00.0000000,0,5,44,28
2003-03-03 00:00:00.0000000,0.29999999999999999,4,38,5
2003-03-04 00:00:00.0000000,0,4,26,5
2003-03-05 00:00:00.0000000,0,3,51,20
2003-03-06 00:00:00.0000000,0,3,51,30
2003-03-07 00:00:00.0000000,0,1,31,20
2003-11-29 00:00:00.0000000,0.20000000000000001,1,61,28
2003-12-06 00:00:00.0000000,1.5,2,38,30
2003-12-07 00:00:00.0000000,0.5,2,34,27
2003-12-14 00:00:00.0000000,2.5,3,33,15
2003-12-15 00:00:00.0000000,0.80000000000000004,3,33,28
2003-12-16 00:00:00.0000000,0,2,31,15
2003-12-17 00:00:00.0000000,1,2,58,15
2003-12-18 00:00:00.0000000,0.20000000000000001,2,31,24
2003-12-19 00:00:00.0000000,0,2,31,20
2003-12-20 00:00:00.0000000,0.90000000000000002,2,30,26
2003-12-21 00:00:00.0000000,0,2,28,10
2003-12-22 00:00:00.0000000,0,1,43,21
2004-01-09 00:00:00.0000000,0.59999999999999998,1,28,18
2004-01-10 00:00:00.0000000,0,1,27,4
2004-01-11 00:00:00.0000000,0,1,27,4
2004-01-24 00:00:00.0000000,1.5,2,20,6
2004-01-25 00:00:00.0000000,0,2,22,-4
2004-01-26 00:00:00.0000000,1.8,3,21,-2
2004-01-27 00:00:00.0000000,0,3,33,20
2004-01-28 00:00:00.0000000,0.5,3,38,16
2004-01-29 00:00:00.0000000,0.29999999999999999,3,24,16
2004-01-30 00:00:00.0000000,2.5,5,27,11
2004-01-31 00:00:00.0000000,0,5,16,1
2004-02-01 00:00:00.0000000,0,4,19,-6
2004-02-02 00:00:00.0000000,0,4,27,-6
2004-02-03 00:00:00.0000000,0,2,46,5
2004-02-04 00:00:00.0000000,0,1,39,27
2004-02-05 00:00:00.0000000,0,1,35,21
2004-02-08 00:00:00.0000000,0.5,1,31,12
2004-03-09 00:00:00.0000000,1.1000000000000001,1,38,28
2004-12-20 00:00:00.0000000,0.80000000000000004,1,36,0
2004-12-21 00:00:00.0000000,0,1,15,-1
2004-12-27 00:00:00.0000000,0.69999999999999996,1,30,14
2005-01-17 00:00:00.0000000,1.5,2,27,9
2005-01-18 00:00:00.0000000,0,2,17,-5
2005-01-19 00:00:00.0000000,0,2,21,-4
2005-01-20 00:00:00.0000000,0.90000000000000002,2,31,20
2005-01-21 00:00:00.0000000,0,1,27,12
2005-01-22 00:00:00.0000000,0.20000000000000001,1,20,6
2005-01-23 00:00:00.0000000,0.80000000000000004,2,36,5
2005-01-24 00:00:00.0000000,0,2,19,-3
2005-01-25 00:00:00.0000000,0,2,25,3
2005-01-26 00:00:00.0000000,0,1,43,25
2005-01-30 00:00:00.0000000,1.7,2,37,14
2005-01-31 00:00:00.0000000,0,1,39,10
2005-02-25 00:00:00.0000000,3.5,4,30,23
2005-02-26 00:00:00.0000000,0.20000000000000001,1,35,21
2005-03-01 00:00:00.0000000,2.8999999999999999,3,35,28
2005-03-02 00:00:00.0000000,3.1000000000000001,6,30,21
2005-03-03 00:00:00.0000000,1.7,5,26,14
2005-03-04 00:00:00.0000000,0.10000000000000001,2,31,6
2005-03-05 00:00:00.0000000,1,2,37,6
2005-03-08 00:00:00.0000000,1,1,63,21
2005-03-09 00:00:00.0000000,0.20000000000000001,1,26,12
2005-03-12 00:00:00.0000000,0.80000000000000004,1,38,23
2005-10-25 00:00:00.0000000,3.2000000000000002,3,47,32
2005-11-23 00:00:00.0000000,0.20000000000000001,2,43,24
2005-12-09 00:00:00.0000000,3,3,35,7
2005-12-10 00:00:00.0000000,0,3,27,21
2005-12-11 00:00:00.0000000,0,3,38,18
2005-12-12 00:00:00.0000000,0.80000000000000004,4,34,25
2005-12-13 00:00:00.0000000,0,4,29,4
2005-12-14 00:00:00.0000000,0,3,27,4
2005-12-15 00:00:00.0000000,0,3,31,9
2005-12-16 00:00:00.0000000,0.69999999999999996,2,37,29
2005-12-17 00:00:00.0000000,0,2,36,19
2005-12-18 00:00:00.0000000,0,1,37,19
2005-12-19 00:00:00.0000000,0.29999999999999999,1,39,21
2006-02-06 00:00:00.0000000,0.90000000000000002,1,31,25
2006-02-12 00:00:00.0000000,0.20000000000000001,2,33,24
2006-02-13 00:00:00.0000000,0,1,30,12
2006-02-28 00:00:00.0000000,,2,30,20
2006-12-04 00:00:00.0000000,0.10000000000000001,1,47,20
2007-01-10 00:00:00.0000000,1.5,1,41,21
2007-01-22 00:00:00.0000000,3.6000000000000001,2,32,20
2007-01-23 00:00:00.0000000,0,1,35,27
2007-01-24 00:00:00.0000000,0,1,32,27
2007-01-25 00:00:00.0000000,0.29999999999999999,1,32,24
2007-01-26 00:00:00.0000000,0.29999999999999999,1,27,5
2007-01-27 00:00:00.0000000,0,1,39,13
2007-01-29 00:00:00.0000000,1.5,1,31,11
2007-01-30 00:00:00.0000000,0,1,24,11
2007-01-31 00:00:00.0000000,1.2,2,29,12
2007-02-01 00:00:00.0000000,0,1,24,12
2007-02-02 00:00:00.0000000,0.20000000000000001,1,32,22
2007-02-03 00:00:00.0000000,1.3999999999999999,2,32,1
2007-02-04 00:00:00.0000000,0,1,27,0
2007-02-05 00:00:00.0000000,0,1,19,-1
2007-02-06 00:00:00.0000000,0,1,11,-9
2007-02-07 00:00:00.0000000,1.7,2,14,-9
2007-02-08 00:00:00.0000000,0,1,20,3
2007-02-09 00:00:00.0000000,0,1,21,4
2007-02-10 00:00:00.0000000,0,1,24,5
2007-02-11 00:00:00.0000000,0,1,24,0
2007-02-13 00:00:00.0000000,1.1000000000000001,2,39,14
2007-02-14 00:00:00.0000000,2.1000000000000001,1,36,28
2007-02-15 00:00:00.0000000,1.8,2,32,-1
2007-02-16 00:00:00.0000000,0.20000000000000001,2,18,-1
2007-02-17 00:00:00.0000000,0,2,23,-1
2007-02-18 00:00:00.0000000,1.2,3,31,2
2007-02-19 00:00:00.0000000,1.7,5,25,10
2007-02-20 00:00:00.0000000,0,3,45,12
2007-02-23 00:00:00.0000000,0.80000000000000004,1,40,24
2007-03-07 00:00:00.0000000,1.1000000000000001,1,28,12
2007-03-08 00:00:00.0000000,3.6000000000000001,3,31,1
2007-03-17 00:00:00.0000000,2.7000000000000002,3,36,22
2007-03-18 00:00:00.0000000,0,2,33,16
2007-04-08 00:00:00.0000000,2.2000000000000002,3,33,23
2007-12-05 00:00:00.0000000,2.2999999999999998,2,32,24
2007-12-06 00:00:00.0000000,3.6000000000000001,5,27,2
2007-12-07 00:00:00.0000000,0.40000000000000002,4,30,1
2007-12-08 00:00:00.0000000,0,1,35,23
2007-12-17 00:00:00.0000000,0.10000000000000001,1,43,25
2008-01-02 00:00:00.0000000,0.69999999999999996,1,35,17
2008-01-03 00:00:00.0000000,0,1,29,11
2008-01-15 00:00:00.0000000,0.69999999999999996,1,31,23
2008-01-16 00:00:00.0000000,0.29999999999999999,1,26,21
2008-01-27 00:00:00.0000000,0.59999999999999998,1,31,19
2008-02-12 00:00:00.0000000,1,1,21,5
2008-02-14 00:00:00.0000000,1,2,35,12
2008-02-22 00:00:00.0000000,2.3999999999999999,3,29,2
2008-02-27 00:00:00.0000000,0.80000000000000004,1,41,22
2008-02-28 00:00:00.0000000,0.59999999999999998,1,24,11
2008-03-09 00:00:00.0000000,1.2,1,33,19
2008-11-18 00:00:00.0000000,0.80000000000000004,1,36,23
2008-11-19 00:00:00.0000000,0.5,1,34,18
2008-11-26 00:00:00.0000000,0.80000000000000004,1,36,32
2008-12-07 00:00:00.0000000,0.90000000000000002,1,30,19
2008-12-08 00:00:00.0000000,0,1,23,10
2008-12-12 00:00:00.0000000,2,1,35,30
2008-12-13 00:00:00.0000000,0.29999999999999999,1,31,15
2008-12-14 00:00:00.0000000,0,1,31,14
2008-12-16 00:00:00.0000000,1.2,1,64,27
2009-01-01 00:00:00.0000000,0.59999999999999998,1,30,11
2009-01-12 00:00:00.0000000,0.69999999999999996,1,28,21
2009-01-15 00:00:00.0000000,2.6000000000000001,3,18,10
2009-01-16 00:00:00.0000000,0.20000000000000001,2,15,-4
2009-01-17 00:00:00.0000000,0,2,10,-13
2009-01-18 00:00:00.0000000,0.20000000000000001,2,33,-13
2009-01-19 00:00:00.0000000,2.1000000000000001,4,33,17
2009-01-20 00:00:00.0000000,0.29999999999999999,3,23,8
2009-01-21 00:00:00.0000000,0.29999999999999999,3,22,8
2009-01-22 00:00:00.0000000,0,3,24,6
2009-01-23 00:00:00.0000000,0,3,41,12
2009-01-27 00:00:00.0000000,1.7,2,25,18
2009-01-28 00:00:00.0000000,1.8,2,32,19
2009-01-29 00:00:00.0000000,0.29999999999999999,2,36,22
2009-01-30 00:00:00.0000000,0.59999999999999998,2,28,22
2009-01-31 00:00:00.0000000,0.69999999999999996,3,27,9
2009-02-01 00:00:00.0000000,0,2,40,8
2009-02-22 00:00:00.0000000,0.5,1,46,11
2009-02-23 00:00:00.0000000,0.59999999999999998,1,28,19
2009-04-07 00:00:00.0000000,0.59999999999999998,1,54,31
2009-12-19 00:00:00.0000000,4.2000000000000002,3,39,24
2009-12-20 00:00:00.0000000,3,6,27,21
2009-12-21 00:00:00.0000000,0.69999999999999996,5,31,21
2009-12-22 00:00:00.0000000,0.5,4,32,27
2009-12-23 00:00:00.0000000,0,3,33,24
2009-12-24 00:00:00.0000000,0,3,29,8
2009-12-25 00:00:00.0000000,0,2,39,8
2009-12-29 00:00:00.0000000,1.6000000000000001,2,26,20
2009-12-30 00:00:00.0000000,0,1,26,7
2009-12-31 00:00:00.0000000,1,2,33,11
2010-01-02 00:00:00.0000000,1,1,33,15
2010-01-03 00:00:00.0000000,0,1,18,6
2010-01-04 00:00:00.0000000,1.3999999999999999,2,17,6
2010-01-05 00:00:00.0000000,1.6000000000000001,3,22,14
2010-01-06 00:00:00.0000000,1.7,3,23,19
2010-01-07 00:00:00.0000000,0.5,3,24,21
2010-01-08 00:00:00.0000000,3.3999999999999999,5,25,12
2010-01-09 00:00:00.0000000,1.3,6,20,12
2010-01-10 00:00:00.0000000,0,4,25,-2
2010-01-11 00:00:00.0000000,0,3,25,-2
2010-01-12 00:00:00.0000000,0.29999999999999999,3,25,2
2010-01-13 00:00:00.0000000,0,3,28,20
2010-01-14 00:00:00.0000000,0,3,33,12
2010-01-16 00:00:00.0000000,0,1,42,32
2010-01-26 00:00:00.0000000,0.69999999999999996,1,49,29
2010-01-28 00:00:00.0000000,0.5,1,34,25
2010-02-06 00:00:00.0000000,14.1,14,37,26
2010-02-07 00:00:00.0000000,8,16,29,-3
2010-02-08 00:00:00.0000000,0,14,26,-3
2010-02-09 00:00:00.0000000,0,12,33,-3
2010-02-10 00:00:00.0000000,4.0999999999999996,15,34,14
2010-02-11 00:00:00.0000000,1.8,14,24,12
2010-02-12 00:00:00.0000000,0.80000000000000004,14,27,22
2010-02-13 00:00:00.0000000,0.5,14,30,21
2010-02-14 00:00:00.0000000,0.5,13,27,21
2010-02-15 00:00:00.0000000,0,12,26,1
2010-02-16 00:00:00.0000000,2.2000000000000002,14,28,2
2010-02-17 00:00:00.0000000,2.8999999999999999,16,26,13
2010-02-18 00:00:00.0000000,0.10000000000000001,15,30,24
2010-02-19 00:00:00.0000000,0,14,32,27
2010-02-20 00:00:00.0000000,0,12,37,9
2010-02-21 00:00:00.0000000,0,11,41,9
2010-02-22 00:00:00.0000000,0,10,40,25
2010-02-23 00:00:00.0000000,0,8,43,31
2010-02-24 00:00:00.0000000,0,7,35,24
2010-02-25 00:00:00.0000000,0.5,7,38,24
2010-02-26 00:00:00.0000000,2.8999999999999999,9,30,21
2010-02-27 00:00:00.0000000,6.7999999999999998,15,29,24
2010-02-28 00:00:00.0000000,1.1000000000000001,11,35,26
2010-03-01 00:00:00.0000000,0,9,37,30
2010-03-02 00:00:00.0000000,0,7,39,25
2010-03-03 00:00:00.0000000,0,6,37,27
2010-03-04 00:00:00.0000000,0,6,37,19
2010-03-05 00:00:00.0000000,0,6,41,15
2010-03-06 00:00:00.0000000,0,6,42,15
2010-03-07 00:00:00.0000000,0,5,43,15
2010-03-09 00:00:00.0000000,0,1,53,19
2010-12-07 00:00:00.0000000,0.80000000000000004,1,25,16
2010-12-08 00:00:00.0000000,0,1,24,16
2010-12-13 00:00:00.0000000,1.3999999999999999,1,42,19
2010-12-14 00:00:00.0000000,0.20000000000000001,1,19,10
2010-12-15 00:00:00.0000000,0,1,18,10
2010-12-16 00:00:00.0000000,0,1,22,7
2010-12-17 00:00:00.0000000,0.40000000000000002,1,23,14
2010-12-18 00:00:00.0000000,0,1,30,22
2010-12-19 00:00:00.0000000,0,1,30,7
2010-12-26 00:00:00.0000000,0.20000000000000001,1,28,22
2010-12-27 00:00:00.0000000,0.29999999999999999,1,25,19
2011-01-07 00:00:00.0000000,0.69999999999999996,1,33,19
2011-01-08 00:00:00.0000000,2.5,4,26,17
2011-01-09 00:00:00.0000000,0,3,21,12
2011-01-10 00:00:00.0000000,0,2,25,4
2011-01-11 00:00:00.0000000,0,1,26,5
2011-01-12 00:00:00.0000000,5.5,6,31,21
2011-01-13 00:00:00.0000000,0.69999999999999996,6,26,18
2011-01-14 00:00:00.0000000,0.40000000000000002,5,24,18
2011-01-15 00:00:00.0000000,0,4,27,18
2011-01-16 00:00:00.0000000,0,3,38,24
2011-01-17 00:00:00.0000000,0,3,30,11
2011-01-18 00:00:00.0000000,0,3,34,10
2011-01-19 00:00:00.0000000,0,1,47,27
2011-01-21 00:00:00.0000000,5.2999999999999998,6,28,15
2011-01-22 00:00:00.0000000,0,6,17,-6
2011-01-23 00:00:00.0000000,0,5,24,-5
2011-01-24 00:00:00.0000000,0,5,21,-6
2011-01-25 00:00:00.0000000,0,4,34,0
2011-01-26 00:00:00.0000000,0.29999999999999999,2,38,27
2011-01-27 00:00:00.0000000,1.6000000000000001,5,33,25
2011-01-28 00:00:00.0000000,0.29999999999999999,4,29,16
2011-01-29 00:00:00.0000000,0.29999999999999999,4,31,17
2011-01-30 00:00:00.0000000,0,3,36,21
2011-01-31 00:00:00.0000000,0,3,34,12
2011-02-01 00:00:00.0000000,0,3,36,12
2011-02-02 00:00:00.0000000,0,1,44,33
2011-02-08 00:00:00.0000000,1.6000000000000001,2,44,21
2011-02-09 00:00:00.0000000,0,1,26,4
2011-02-10 00:00:00.0000000,0,1,34,5
2011-02-22 00:00:00.0000000,4.5,3,40,18
2011-02-23 00:00:00.0000000,0,2,30,17
2011-02-24 00:00:00.0000000,0,2,38,23
2011-03-07 00:00:00.0000000,1.5,2,33,21
2012-01-03 00:00:00.0000000,0.59999999999999998,1,31,19
2012-01-04 00:00:00.0000000,0.59999999999999998,1,22,10
2012-01-13 00:00:00.0000000,1,1,46,18
2012-01-14 00:00:00.0000000,0.80000000000000004,2,20,17
2012-01-15 00:00:00.0000000,0,1,24,10
2012-01-16 00:00:00.0000000,0,1,26,10
2012-01-20 00:00:00.0000000,1.6000000000000001,2,36,6
2012-01-21 00:00:00.0000000,0.5,1,30,6
2012-01-22 00:00:00.0000000,0,1,28,16
2012-02-11 00:00:00.0000000,1.3,1,35,29
2012-02-12 00:00:00.0000000,0.5,2,30,14
2012-02-13 00:00:00.0000000,0.20000000000000001,2,23,11
2012-02-25 00:00:00.0000000,0.5,1,57,28
2012-12-22 00:00:00.0000000,2,3,32,29
2012-12-23 00:00:00.0000000,0,2,32,16
2012-12-27 00:00:00.0000000,3.7999999999999998,2,35,21
2012-12-28 00:00:00.0000000,0,2,30,28
2012-12-29 00:00:00.0000000,2.5,5,33,17
2012-12-30 00:00:00.0000000,1.5,6,32,26
2012-12-31 00:00:00.0000000,0.20000000000000001,5,28,13
2013-01-01 00:00:00.0000000,1.5,6,34,15
2013-01-02 00:00:00.0000000,0,6,33,20
2013-01-03 00:00:00.0000000,0,5,29,9
2013-01-04 00:00:00.0000000,0,5,35,8
2013-01-05 00:00:00.0000000,0,4,34,18
2013-01-06 00:00:00.0000000,0,3,39,17
2013-01-07 00:00:00.0000000,0,2,39,30
2013-01-08 00:00:00.0000000,0,1,34,16
2013-01-22 00:00:00.0000000,0.69999999999999996,1,28,6
2013-01-24 00:00:00.0000000,0.59999999999999998,1,18,0
2013-01-25 00:00:00.0000000,0,1,24,7
2013-01-26 00:00:00.0000000,3.5,4,23,13
2013-01-27 00:00:00.0000000,0,4,29,7
2013-01-28 00:00:00.0000000,0,2,33,6
2013-02-01 00:00:00.0000000,1.5,4,30,14
2013-02-02 00:00:00.0000000,0,3,18,4
2013-02-03 00:00:00.0000000,2,4,25,8
2013-02-04 00:00:00.0000000,1.2,4,28,18
2013-02-05 00:00:00.0000000,2.6000000000000001,4,32,18
2013-02-06 00:00:00.0000000,1.1000000000000001,5,34,29
2013-02-07 00:00:00.0000000,0,4,34,13
2013-02-09 00:00:00.0000000,0,2,38,25
2013-02-10 00:00:00.0000000,0,1,35,13
2013-02-14 00:00:00.0000000,1.3,1,40,24
2013-02-17 00:00:00.0000000,1.1000000000000001,1,30,15
2013-02-18 00:00:00.0000000,0,1,23,7
2013-02-21 00:00:00.0000000,0.5,1,23,19
2013-03-03 00:00:00.0000000,1.5,2,30,23
2013-03-06 00:00:00.0000000,3.2999999999999998,3,49,24
2013-03-07 00:00:00.0000000,0,1,40,31
2013-03-25 00:00:00.0000000,3.7999999999999998,4,43,28
2013-03-26 00:00:00.0000000,0,2,36,32
2013-11-12 00:00:00.0000000,3.2000000000000002,3,51,27
2013-11-13 00:00:00.0000000,0.29999999999999999,1,51,19
2013-11-18 00:00:00.0000000,0,5,64,47
2013-11-23 00:00:00.0000000,0,2,54,33
2013-11-24 00:00:00.0000000,0.29999999999999999,1,39,16
2013-11-26 00:00:00.0000000,0.80000000000000004,1,37,11
2013-11-27 00:00:00.0000000,1,1,35,31
2013-11-28 00:00:00.0000000,0.10000000000000001,1,31,15
2013-12-07 00:00:00.0000000,0.10000000000000001,1,37,27
2013-12-09 00:00:00.0000000,1.7,2,34,21
2013-12-17 00:00:00.0000000,0.59999999999999998,1,35,22
