"STATION","NAME","DATE","DSND","EMSD","EMSN","SNOW","TAVG","TMAX","TMIN"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1996-09",,,,,"63.2","70.1","56.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1996-10","0","0","0.0","0.0","53.5","61.4","45.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1996-11","13","23","11.7","29.2","36.8","41.6","31.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1996-12","13","9","9.0","18.3","34.6","40.5","28.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-01","26","7","5.4","23.5","25.9","34.3","17.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-02","5","6","6.0","10.0","31.3","39.8","22.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-03","5","6","8.1","11.7","36.7","44.8","28.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-04","0","0","0.0","0.0","43.5","51.8","35.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-05","0","0","0.0","0.0","50.8","59.0","42.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-06",,,,,"66.9","75.3","58.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-07",,,,,"69.4","77.7","61.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-08",,,,,"67.5","74.6","60.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-09",,,,,"62.1","69.3","55.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-10",,,,,"53.3","61.0","45.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-11",,,,,"39.7","44.7","34.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1997-12",,,,,"33.9","38.4","29.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-01",,,"3.5","9.9","34.4","40.0","28.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-02",,,"0.7","0.7","35.7","41.5","29.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-03",,,"3.4","16.6","39.8","46.3","33.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-04",,,"0.0","0.0","47.9","56.2","39.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-05",,,"0.0","0.0","63.5","71.9","55.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-06",,,"0.0","0.0","67.6","75.3","59.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-07",,,"0.0","0.0","71.4","79.4","63.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-08",,,"0.0","0.0","72.0","80.1","64.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-09",,,"0.0","0.0","66.8","75.1","58.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-10",,,"0.0","0.0","54.5","61.7","47.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-11",,,"0.4","0.4","45.2","51.3","39.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1998-12",,,"16.2","28.3","38.2","44.8","31.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-01",,,"6.5","58.0","26.5","33.9","19.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-02",,,"4.1","9.7","34.0","40.8","27.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-03",,,"10.9","14.8","33.2","40.6","25.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-04",,,"0.0","0.0","47.6","56.3","38.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-05",,,"0.0","0.0","60.1","70.0","50.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-06",,,"0.0","0.0","69.5","78.6","60.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-07",,,"0.0","0.0","75.7","83.7","67.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-08",,,"0.0","0.0","68.8","76.4","61.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-09",,,"0.0","0.0","64.7","73.3","56.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-10",,,"0.0","0.0","52.5","60.7","44.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-11",,,"0.3","0.6","46.5","54.0","38.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","1999-12",,,"11.2","29.7","34.9","40.6","29.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-01",,,"5.2","24.3","27.6","34.2","20.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-02",,,"3.4","10.7","32.9","40.1","25.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-03",,,"2.7","6.5","41.9","50.1","33.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-04",,,"0.3","0.7","45.9","53.8","38.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-05",,,"0.0","0.0","59.8","68.7","50.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-06",,,"0.0","0.0","67.5","75.8","59.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-07",,,"0.0","0.0","67.7","75.4","60.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-08",,,"0.0","0.0","68.4","76.1","60.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-09",,,"0.0","0.0","63.2","71.5","55.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-10",,,"0.0","0.0","54.0","61.5","46.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-11",,,"14.5","42.2","40.4","46.2","34.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2000-12",,,"6.4","49.7","24.0","29.5","18.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-01",,,"5.4","16.3","27.6","32.6","22.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-02",,,"2.1","8.5","30.6","37.3","23.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-03",,,"6.6","29.0","32.4","37.9","26.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-04",,,"1.3","3.5","49.0","59.1","38.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-05",,,"0.0","0.0","59.6","68.4","50.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-06",,,"0.0","0.0","67.0","75.0","59.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-07",,,"0.0","0.0","70.6","78.9","62.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-08",,,"0.0","0.0","71.9","79.8","64.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-09",,,"0.0","0.0","61.3","69.4","53.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-10",,,"2.4","2.4","54.2","61.7","46.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-11",,,"0.0","0.0","49.1","56.5","41.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2001-12",,,"16.0","37.2","37.2","43.0","31.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-01",,,"3.4","16.1","34.1","39.6","28.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-02",,,"4.5","17.4","33.8","41.3","26.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-03",,,"5.6","31.1","36.4","45.0","27.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-04",,,"0.7","0.9","48.7","57.4","40.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-05",,,"0.0","0.0","53.5","62.8","44.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-06",,,"0.0","0.0","68.4","77.1","59.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-07",,,"0.0","0.0","73.7","82.5","64.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-08",,,"0.0","0.0","72.1","80.9","63.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-09",,,"0.0","0.0","67.8","76.8","58.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-10",,,"0.0","0.0","51.2","58.1","44.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-11",,,"10.8","21.1","41.0","46.0","36.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2002-12",,,"8.1","27.0","30.3","35.3","25.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-01",,,"9.2","52.0","20.7","25.9","15.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-02",,,"6.6","32.7","21.7","29.1","14.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-03",,,"2.3","8.1","36.2","46.3","26.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-04",,,"2.1","2.5","44.6","53.8","35.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-05",,,"0.0","0.0","55.0","62.9","47.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-06",,,"0.0","0.0","64.8","72.5","57.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-07",,,"0.0","0.0","70.0","77.6","62.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-08",,,"0.0","0.0","71.3","78.8","63.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-09",,,"0.0","0.0","63.1","70.5","55.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-10",,,"0.2","0.2","51.1","58.6","43.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-11",,,"0.7","1.1","46.3","53.5","39.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2003-12",,,"3.7","17.7","34.4","39.7","29.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-01",,,"10.4","59.9","20.8","27.1","14.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-02",,,"1.5","5.7","26.8","34.5","19.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-03",,,"16.1","22.4","38.4","45.5","31.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-04",,,"4.9","5.2","47.5","56.0","39.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-05",,,"0.0","0.0","60.3","70.0","50.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-06",,,"0.0","0.0","65.2","73.7","56.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-07",,,"0.0","0.0","69.7","76.5","62.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-08",,,"0.0","0.0","67.3","74.5","60.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-09",,,"0.0","0.0","65.5","73.3","57.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-10",,,"0.0","0.0","52.9","60.4","45.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-11",,,"1.1","2.0","44.1","50.3","38.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2004-12",,,"12.4","30.1","32.2","38.6","25.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-01",,,"10.6","38.8","26.3","33.4","19.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-02",,,"4.7","16.8","28.7","35.8","21.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-03",,,"7.9","20.2","30.5","37.4","23.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-04",,,"11.8","14.8","46.5","55.7","37.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-05",,,"0.0","0.0","52.3","61.4","43.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-06",,,"0.0","0.0","72.5","81.0","64.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-07",,,"0.0","0.0","73.9","82.6","65.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-08",,,"0.0","0.0","73.2","81.2","65.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-09",,,"0.0","0.0","66.7","75.1","58.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-10",,,"0.0","0.0","54.5","60.6","48.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-11",,,"6.1","11.3","45.5","53.0","38.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2005-12","24","8","5.2","32.4","28.7","33.2","24.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-01","11","3","3.7","9.0","37.5","44.2","30.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-02","15","5","12.3","20.1","30.4","36.4","24.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-03","3","1","1.8","4.4","35.8","41.9","29.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-04","2","5","4.6","5.7","48.1","57.7","38.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-05","0","0","0.0","0.0","57.9","66.8","48.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-06","0","0","0.0","0.0","65.5","73.6","57.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-07","0","0","0.0","0.0","73.5","81.1","65.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-08","0","0","0.0","0.0","71.1","78.6","63.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-09","0","0","0.0","0.0","61.7","67.9","55.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-10","0","0","0.2","0.2","49.7","56.6","42.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-11","3","3","3.6","6.4","45.2","51.5","38.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2006-12","7","4","3.0","12.5","38.2","44.4","32.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-01","16","12","8.3","37.7","31.7","37.1","26.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-02","28","17","7.4","35.4","18.9","24.5","13.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-03","17","10","5.5","12.5","37.6","46.1","29.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-04","3","1","1.0","3.9","43.9","51.7","36.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-05","0","0","0.0","0.0","59.4","69.2","49.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-06","0","0","0.0","0.0","68.4","78.3","58.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-07","0","0","0.0","0.0","70.1","78.7","61.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-08","0","0","0.0","0.0","71.5","78.6","64.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-09","0","0","0.0","0.0","66.8","75.5","58.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-10","0","0","0.0","0.0","61.1","68.6","53.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-11","2","1","3.5","4.0","41.7","47.9","35.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2007-12","9","7","12.0","19.4","32.8","38.3","27.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-01","17","8","9.9","32.9","31.8","37.9","25.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-02","19","11","7.5","28.7","27.2","34.4","20.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-03","17","17","15.2","33.9","32.6","39.8","25.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-04","0","0","0.0","0.0","51.2","61.0","41.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-05","0","0","0.0","0.0","54.7","63.7","45.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-06","0","0","0.0","0.0","70.3","78.3","62.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-07","0","0","0.0","0.0","73.3","81.4","65.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-08","0","0","0.0","0.0","70.1","78.1","62.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-09","0","0","0.0","0.0","66.4","74.4","58.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-10","0","0","0.4","0.4","52.4","60.8","44.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-11","17","7","8.8","21.1","42.2","47.8","36.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2008-12","19","8","7.7","48.8","32.4","39.9","25.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-01","24","19","10.5","59.2","21.5","28.0","15.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-02","24","16","2.0","12.0","30.4","37.7","23.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-03","1","1","0.4","0.7","36.6","46.5","26.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-04","0","0","1.5","3.6","48.1","57.4","38.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-05","0","0","0.0","0.0","57.7","67.4","48.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-06","0","0","0.0","0.0","64.4","72.8","56.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-07","0","0","0.0","0.0","67.1","74.3","60.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-08","0","0","0.0","0.0","70.7","77.9","63.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-09","0","0","0.0","0.0","63.8","71.4","56.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-10","0","0","0.0","0.0","50.4","57.1","43.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-11","0","0","0.0","0.0","46.3","52.9","39.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2009-12","16","6","7.9","28.7","30.9","36.6","25.2"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-01","30","11","6.4","32.0","25.3","30.5","20.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-02","28","14","8.4","30.6","25.1","29.9","20.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-03","10","12","0.2","0.2","37.9","46.1","29.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-04","0","0","0.0","0.0","51.9","62.0","41.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-05","0","0","0.0","0.0","60.3","68.6","52.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-06","0","0","0.0","0.0","68.7","76.4","61.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-07","0","0","0.0","0.0","74.2","82.3","66.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-08","0","0","0.0","0.0","73.5","81.3","65.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-09","0","0","0.0","0.0","64.3","72.0","56.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-10","0","0","0.0","0.0","53.2","60.5","45.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-11","1","1","1.2","1.4","43.0","51.2","34.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2010-12","30","4","4.1","17.6","27.8","31.6","24.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-01","26","9","5.7","35.9","23.0","28.4","17.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-02","25","13","6.8","35.8","27.2","35.0","19.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-03","13","6","9.8","17.6","33.6","40.7","26.5"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-04","1","1","1.4","2.0","47.0","55.3","38.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-05","0","0","0.0","0.0","58.8","67.1","50.6"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-06","0","0","0.0","0.0","67.4","75.9","59.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-07","0","0","0.0","0.0","75.8","84.5","67.1"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-08","0","0","0.0","0.0","71.5","79.3","63.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-09","0","0","0.0","0.0","65.6","72.2","59.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-10","0","0","0.0","0.0","52.9","59.8","46.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-11","0","0","0.5","0.8","47.8","54.6","41.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2011-12","3","3","5.9","9.2","37.6","43.4","31.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-01","14","8","9.1","26.5","32.1","38.8","25.3"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-02","5","3","6.2","8.4","34.0","39.2","28.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-03","0","0","1.1","1.5","48.9","58.0","39.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-04","0","0","0.5","0.5","45.6","55.2","36.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-05","0","0","0.0","0.0","63.2","72.6","53.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-06","0","0","0.0","0.0","69.5","78.1","60.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-07","0","0","0.0","0.0","75.1","83.6","66.7"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-08","0","0","0.0","0.0","71.2","79.6","62.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-09","0","0","0.0","0.0","63.4","71.9","55.0"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-10","0","0","0.0","0.0","54.0","61.1","46.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-11","1","1","1.2","3.1","40.4","46.9","33.8"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2012-12","7","8","8.0","20.4","38.3","44.2","32.4"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2013-01","17","8","16.3","29.1","31.9","37.9","25.9"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","2013-02","12","7","6.4","26.7","27.0","33.4","20.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-02",,,,,"35.3","43.7","27.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-03",,,,,"36.6","45.8","27.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-04",,,,,"53.6","64.1","43.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-05",,,,,"63.5","74.7","52.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-06",,,,,"70.2","80.9","59.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-07",,,,,"77.4","87.9","66.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-08",,,,,"70.2","79.5","60.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-09",,,,,"65.1","75.2","55.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-10",,,,,"53.1","63.3","42.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-11",,,,,"47.1","55.4","38.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","1999-12",,,,,"34.8","41.7","27.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-01",,,,,"28.4","36.1","20.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-02",,,,,"36.7","44.5","28.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-03",,,,,"45.8","55.2","36.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-04",,,,,"50.8","60.5","41.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-05","0","0","0.0","0.0","63.8","73.8","53.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-06","0","0","0.0","0.0","70.3","79.3","61.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-08","0","0","0.0","0.0","69.5","77.6","61.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-09",,,,,"63.3","73.3","53.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-10",,,,,"55.7","65.4","45.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-11",,,,,"40.5","46.9","34.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2000-12","13","2","1.1","3.7","24.1","31.1","17.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-01","22","6","5.6","11.6","29.2","34.9","23.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-02","1","1","0.9","1.7","36.1","44.4","27.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-03",,,,,"35.9","43.2","28.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-04",,,,,"55.0","66.2","43.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-05",,,,,"60.5","70.8","50.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-06",,,,,"68.7","78.2","59.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-07",,,,,"70.4","80.4","60.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-08",,,,,"73.7","82.5","64.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-09",,,,,"62.4","71.8","52.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-10",,,,,"55.1","64.9","45.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-11",,,,,"49.0","58.4","39.6"
